0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,BFA iteration
23,28,23,28,23,23,28,23,28,28,28,23,23,23,23,23,23,23,23,28,28,32,9,23,23,32,23,23,23,23,28,32,28,24,28,13,23,23,28,23,32,23,23,23,23,23,23,28,23,28,13,23,23,9,23,28,23,23,28,28,28,23,28,23,23,28,23,32,23,23,23,23,28,13,23,28,23,23,23,23,23,24,32,23,23,26,23,28,23,23,32,23,23,23,23,23,23,23,23,28,23,28,23,23,23,23,23,23,32,23,23,28,28,23,23,23,23,28,28,23,13,23,23,32,23,23,28,28,23,24,23,28,28,23,28,23,23,23,26,28,23,28,28,28,23,13,23,13,23,23,23,26,28,32,23,23,23,23,23,28,28,28,23,28,28,28,23,13,23,23,23,23,28,28,23,28,23,28,23,32,32,28,28,28,23,26,32,23,23,23.0,23.0,23.0,32.0,26.0,23.0,32.0,23.0,23.0,28.0,28.0,23.0,23.0,28.0,9.0,28.0,28.0,28.0,23.0,23.0,13.0,13.0,23.0,23.0,23.0,9.0,23.0,23.0,23.0,23.0,23.0,28.0,23.0,28.0,23.0,23.0,28.0,23.0,23.0,23.0,28.0,23.0,26.0,23.0,28.0,23.0,23.0,23.0,28.0,28.0,28.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,28.0,23.0,23.0,28.0,23.0,23.0,23.0,13.0,23.0,34
23,28,23,32,23,32,28,28,28,28,28,26,13,23,23,28,23,32,28,28,28,13,24,28,23,28,28,23,23,28,23,32,9,23,23,23,23,23,28,23,23,28,23,23,28,28,28,28,28,26,23,23,13,23,23,28,28,28,23,23,28,28,32,23,28,23,23,23,23,13,23,28,24,23,23,23,23,28,23,23,23,28,23,23,23,28,28,23,23,23,23,23,23,23,13,23,23,28,28,23,9,32,23,23,28,13,28,32,26,23,9,23,23,23,23,24,28,28,28,23,28,23,28,23,23,23,32,28,32,23,23,28,23,28,23,23,9,13,23,23,23,32,23,23,13,23,28,23,23,23,23,23,28,28,28,23,28,28,23,23,28,24,23,23,23,26,13,23,23,24,32,28,23,23,28,24,28,28,23,32,23,28,23,23,28,23,28,23,23,13.0,28.0,24.0,23.0,28.0,23.0,28.0,23.0,23.0,28.0,23.0,28.0,23.0,23.0,23.0,23.0,28.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,28.0,23.0,28.0,23.0,23.0,23.0,23.0,23.0,23.0,13.0,24.0,23.0,23.0,23.0,28.0,23.0,28.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,32.0,28.0,23.0,23.0,13.0,23.0,28.0,23.0,23.0,28.0,28.0,13.0,32.0,23.0,23.0,28.0,34
23,23,23,23,13,23,23,28,28,23,32,23,32,23,26,24,13,23,23,23,28,23,23,23,23,24,28,13,23,23,23,23,28,23,23,23,23,28,28,32,23,28,28,28,23,26,28,32,23,13,23,23,24,24,23,13,23,23,26,23,23,28,28,28,23,23,23,26,32,13,23,9,23,23,23,23,28,23,28,32,23,28,13,23,23,23,32,23,23,28,23,23,23,23,32,23,23,23,23,23,32,28,23,28,23,23,23,28,23,23,28,28,23,23,23,23,23,28,23,32,23,23,23,23,13,23,23,32,23,28,23,28,28,23,32,28,13,23,23,23,23,23,23,23,28,23,23,28,32,23,32,23,28,23,28,23,23,23,23,13,28,32,23,28,9,28,28,23,26,23,23,13,28,13,28,23,23,28,28,26,23,28,23,28,23,28,13,23,28,23.0,26.0,24.0,23.0,23.0,23.0,28.0,23.0,24.0,32.0,26.0,23.0,23.0,13.0,28.0,23.0,23.0,23.0,28.0,23.0,28.0,28.0,23.0,23.0,23.0,13.0,23.0,23.0,23.0,23.0,28.0,28.0,23.0,23.0,28.0,23.0,13.0,28.0,23.0,23.0,23.0,23.0,28.0,23.0,28.0,28.0,23.0,13.0,13.0,23.0,23.0,28.0,23.0,28.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,28.0,24.0,13.0,23.0,23.0,23.0,34
32,28,23,28,28,13,28,23,28,23,32,23,23,28,23,23,28,23,23,28,23,23,9,32,23,28,23,23,23,23,23,23,23,23,23,28,28,23,32,23,32,23,23,23,23,23,23,23,28,23,28,23,28,24,28,28,28,23,23,28,28,28,23,23,9,24,23,23,26,23,23,23,23,28,28,23,23,23,28,23,28,23,26,24,28,23,23,23,23,32,28,23,32,32,23,23,28,23,23,28,28,28,28,23,28,28,28,23,28,23,23,23,23,23,23,23,28,28,32,28,28,23,23,23,26,23,23,23,28,13,23,28,28,23,28,26,23,23,23,23,28,32,23,28,23,32,32,23,28,28,32,23,28,23,28,28,23,23,23,23,32,23,23,23,23,23,23,23,32,28,26,23,13,23,28,28,28,23,28,23,23,28,32,23,23,23,23,28,28,32.0,13.0,28.0,23.0,23.0,28.0,32.0,23.0,23.0,23.0,23.0,23.0,28.0,23.0,23.0,28.0,23.0,23.0,28.0,24.0,23.0,23.0,28.0,32.0,13.0,32.0,28.0,24.0,28.0,23.0,9.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,28.0,28.0,28.0,28.0,28.0,23.0,23.0,23.0,23.0,23.0,23.0,28.0,32.0,32.0,13.0,32.0,23.0,23.0,23.0,28.0,28.0,32.0,23.0,23.0,26.0,23.0,28.0,34
13,28,23,23,23,28,28,23,23,23,28,28,23,23,23,28,28,23,23,23,28,23,28,23,23,28,28,28,23,23,24,28,28,26,23,23,23,28,23,23,23,23,23,23,23,23,23,28,23,13,28,23,23,23,28,23,28,28,23,23,24,23,28,23,23,28,23,23,23,28,23,32,23,23,28,28,23,28,23,23,28,32,23,32,23,28,23,32,28,23,23,23,23,23,28,28,23,28,23,32,23,13,28,23,26,28,26,23,23,23,28,23,28,23,23,28,28,23,28,28,13,23,26,28,23,23,28,28,28,13,23,26,23,23,28,23,23,23,23,23,28,13,23,23,13,23,28,28,23,28,23,23,23,23,23,23,23,32,28,23,23,32,23,23,13,23,28,23,23,28,23,23,23,13,23,23,23,28,23,28,28,28,23,23,23,23,28,28,28,28.0,24.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,13.0,28.0,23.0,28.0,28.0,23.0,9.0,28.0,23.0,28.0,23.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0,28.0,23.0,32.0,13.0,28.0,23.0,28.0,28.0,23.0,23.0,32.0,32.0,23.0,28.0,28.0,9.0,23.0,23.0,23.0,32.0,32.0,28.0,23.0,32.0,23.0,28.0,23.0,28.0,23.0,28.0,32.0,28.0,28.0,23.0,28.0,23.0,28.0,34
23,23,28,23,23,23,23,28,23,24,23,23,23,23,23,23,28,28,23,23,28,23,23,23,23,23,23,23,28,23,28,28,23,23,23,23,28,28,23,28,23,23,23,23,23,23,28,23,23,28,23,23,32,23,23,28,23,23,23,9,23,23,28,23,23,28,28,28,23,23,28,23,23,28,23,23,23,28,23,28,23,23,23,23,23,32,28,9,28,23,23,23,32,23,28,28,28,28,28,23,28,28,28,28,24,23,23,23,32,23,23,28,23,23,23,23,28,23,28,23,23,28,26,23,23,26,28,28,28,28,23,26,23,28,28,23,28,23,28,23,28,13,23,23,23,23,23,23,24,23,13,28,23,28,28,28,13,23,23,32,23,23,23,13,23,23,28,28,23,23,32,28,23,23,28,23,23,23,23,28,23,23,23,23,28,23,28,23,32,23.0,23.0,28.0,32.0,23.0,23.0,28.0,23.0,32.0,28.0,32.0,28.0,23.0,23.0,23.0,32.0,23.0,28.0,23.0,28.0,28.0,28.0,23.0,28.0,23.0,28.0,23.0,24.0,13.0,26.0,23.0,28.0,28.0,28.0,23.0,23.0,23.0,23.0,23.0,28.0,23.0,28.0,13.0,28.0,32.0,28.0,23.0,28.0,26.0,28.0,23.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0,23.0,23.0,23.0,23.0,23.0,23.0,28.0,23.0,28.0,34
23,23,23,23,23,32,28,23,28,13,23,28,23,23,23,32,32,23,23,13,23,28,13,28,23,28,23,23,28,23,23,28,24,23,23,32,23,23,23,28,23,28,23,23,26,28,23,13,24,23,23,23,23,23,23,23,23,32,23,23,23,23,28,32,28,23,28,23,23,28,23,28,32,23,28,23,23,23,23,23,23,23,23,23,28,23,23,28,23,23,23,23,28,23,28,23,23,32,32,28,23,32,13,23,23,23,23,23,23,23,28,23,32,28,28,23,28,28,32,23,23,28,28,23,23,28,23,23,23,32,23,28,23,23,23,23,23,28,23,28,23,23,23,23,23,28,23,28,28,23,26,28,23,28,28,28,28,28,23,23,28,23,23,23,13,26,23,26,28,23,23,23,23,23,28,23,13,23,23,23,28,23,23,24,28,32,28,23,23,23.0,28.0,23.0,23.0,23.0,13.0,24.0,23.0,23.0,23.0,13.0,28.0,23.0,23.0,13.0,13.0,23.0,23.0,23.0,28.0,28.0,13.0,28.0,23.0,23.0,28.0,28.0,28.0,23.0,23.0,23.0,28.0,23.0,28.0,23.0,23.0,23.0,28.0,23.0,28.0,23.0,26.0,28.0,28.0,23.0,23.0,23.0,24.0,28.0,23.0,23.0,28.0,28.0,23.0,23.0,23.0,28.0,23.0,23.0,23.0,23.0,28.0,23.0,28.0,23.0,23.0,23.0,34
23,28,28,23,23,23,23,23,23,23,23,28,23,23,13,23,23,28,23,23,23,28,23,28,23,23,28,23,23,23,23,23,26,23,23,28,23,26,23,28,28,23,23,13,28,23,28,23,23,28,23,23,28,23,9,28,23,28,23,28,23,23,28,28,23,23,23,23,28,23,23,23,23,23,23,32,24,28,23,28,23,23,28,23,23,28,28,32,24,23,28,23,13,23,23,13,23,23,23,28,23,23,28,28,23,23,23,23,23,32,28,23,28,23,23,28,23,32,23,32,32,28,28,28,23,23,9,23,28,13,23,23,23,23,26,28,28,23,28,23,13,23,32,23,23,23,28,28,23,23,23,23,28,23,23,23,23,23,23,28,28,23,23,23,28,28,26,13,23,23,23,23,23,23,23,28,28,23,23,28,28,23,23,23,28,23,28,28,13,23.0,13.0,23.0,23.0,23.0,28.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,32.0,23.0,23.0,28.0,28.0,9.0,28.0,28.0,23.0,23.0,23.0,13.0,23.0,23.0,23.0,23.0,28.0,23.0,23.0,23.0,28.0,23.0,23.0,23.0,23.0,28.0,28.0,28.0,23.0,28.0,23.0,28.0,28.0,28.0,23.0,23.0,24.0,23.0,26.0,28.0,23.0,28.0,28.0,23.0,23.0,28.0,23.0,23.0,28.0,23.0,28.0,23.0,28.0,34
23,28,28,23,23,23,23,28,28,23,13,24,23,23,23,28,28,23,23,23,23,23,23,23,23,23,23,32,23,23,28,28,23,23,23,26,23,23,13,23,28,28,23,28,23,28,23,26,23,32,23,23,23,28,28,23,23,23,23,23,28,23,23,23,23,23,23,23,23,23,23,24,32,28,28,23,23,26,23,28,23,28,23,23,23,23,32,23,28,28,23,23,28,28,23,32,23,23,28,28,23,23,28,23,28,28,23,26,23,23,23,28,23,28,23,23,28,23,32,28,28,23,28,23,23,23,23,23,23,23,23,23,28,28,23,23,23,23,32,23,28,28,32,23,28,32,23,23,23,23,23,23,23,23,23,23,23,23,23,28,13,23,28,23,23,23,23,23,23,23,23,23,23,23,23,23,23,28,23,23,23,28,28,23,23,28,28,28,23,28.0,23.0,28.0,23.0,28.0,23.0,23.0,23.0,28.0,28.0,26.0,13.0,23.0,23.0,28.0,23.0,23.0,32.0,23.0,23.0,13.0,28.0,23.0,23.0,28.0,23.0,23.0,13.0,23.0,28.0,23.0,23.0,28.0,23.0,28.0,32.0,23.0,23.0,23.0,23.0,23.0,23.0,28.0,28.0,28.0,23.0,23.0,28.0,28.0,23.0,24.0,23.0,28.0,13.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,28.0,23.0,28.0,28.0,23.0,34
23,23,23,23,28,28,28,28,23,23,23,26,32,23,28,32,23,28,28,32,23,23,32,23,23,28,23,13,23,23,23,23,23,23,23,23,28,23,28,23,28,23,26,28,23,23,23,28,23,23,28,23,23,32,23,23,28,23,28,28,13,23,23,28,32,28,23,28,23,28,23,28,23,32,23,23,32,13,23,28,23,28,23,23,28,28,23,28,23,23,26,23,32,28,28,23,23,23,28,23,23,23,23,32,28,23,13,23,23,23,28,28,23,28,23,23,13,23,28,23,13,23,23,23,23,32,28,23,28,23,32,23,28,28,28,13,28,23,23,23,23,23,28,28,23,23,23,23,23,32,13,23,28,23,28,23,23,24,23,23,28,23,23,23,23,24,23,28,23,32,28,28,23,23,23,23,23,28,13,32,24,23,23,28,28,13,23,28,24,28.0,28.0,23.0,23.0,23.0,13.0,24.0,23.0,23.0,13.0,23.0,23.0,28.0,28.0,13.0,23.0,23.0,23.0,23.0,23.0,23.0,28.0,24.0,23.0,23.0,23.0,28.0,28.0,23.0,23.0,23.0,28.0,32.0,23.0,28.0,23.0,26.0,24.0,23.0,23.0,28.0,28.0,28.0,23.0,23.0,26.0,23.0,23.0,28.0,23.0,23.0,13.0,23.0,23.0,24.0,24.0,32.0,28.0,32.0,23.0,26.0,23.0,23.0,23.0,28.0,26.0,23.0,34
